<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.GOLD,D,20091218,000000,1108.00000,1119.50000,1100.30005,1115.80005
SPFB.GOLD,D,20091221,000000,1116.59998,1120.90002,1090.50000,1095.19995
SPFB.GOLD,D,20091222,000000,1098.00000,1099.59998,1079.00000,1088.50000
SPFB.GOLD,D,20091223,000000,1089.90002,1099.90002,1083.00000,1094.00000
SPFB.GOLD,D,20091224,000000,1097.00000,1110.00000,1097.00000,1107.09998
SPFB.GOLD,D,20091225,000000,1109.59998,1115.00000,1102.19995,1111.09998
SPFB.GOLD,D,20091228,000000,1113.00000,1116.50000,1100.50000,1108.90002
SPFB.GOLD,D,20091229,000000,1107.00000,1111.00000,1097.30005,1100.00000
SPFB.GOLD,D,20091230,000000,1100.00000,1102.90002,1092.00000,1100.00000
SPFB.GOLD,D,20091231,000000,1106.00000,1113.90002,1104.59998,1112.00000
SPFB.GOLD,D,20100111,000000,1125.00000,1163.59998,1125.00000,1155.90002
SPFB.GOLD,D,20100112,000000,1158.30005,1160.69995,1120.09998,1131.19995
SPFB.GOLD,D,20100113,000000,1131.09998,1141.90002,1121.00000,1141.90002
SPFB.GOLD,D,20100114,000000,1142.00000,1149.19995,1132.30005,1147.30005
SPFB.GOLD,D,20100115,000000,1145.00000,1145.00000,1129.00000,1134.00000
SPFB.GOLD,D,20100118,000000,1137.00000,1140.19995,1134.80005,1135.30005
SPFB.GOLD,D,20100119,000000,1139.80005,1142.19995,1131.69995,1140.50000
SPFB.GOLD,D,20100120,000000,1140.00000,1140.00000,1110.00000,1115.50000
SPFB.GOLD,D,20100121,000000,1117.00000,1118.00000,1091.30005,1099.00000
SPFB.GOLD,D,20100122,000000,1099.00000,1101.00000,1085.00000,1095.40002
SPFB.GOLD,D,20100125,000000,1098.00000,1106.59998,1095.09998,1101.50000
SPFB.GOLD,D,20100126,000000,1099.50000,1103.90002,1087.09998,1099.40002
SPFB.GOLD,D,20100127,000000,1098.19995,1101.59998,1086.00000,1089.09998
SPFB.GOLD,D,20100128,000000,1090.80005,1098.90002,1075.19995,1089.00000
SPFB.GOLD,D,20100129,000000,1087.09998,1092.50000,1077.59998,1085.69995
SPFB.GOLD,D,20100201,000000,1085.90002,1109.90002,1082.50000,1109.40002
SPFB.GOLD,D,20100202,000000,1105.90002,1120.00000,1103.50000,1116.59998
SPFB.GOLD,D,20100203,000000,1118.00000,1126.50000,1107.80005,1112.19995
SPFB.GOLD,D,20100204,000000,1110.80005,1110.80005,1060.09998,1065.19995
SPFB.GOLD,D,20100205,000000,1068.50000,1069.40002,1045.50000,1065.40002
SPFB.GOLD,D,20100208,000000,1070.00000,1075.00000,1051.00000,1066.00000
SPFB.GOLD,D,20100209,000000,1070.00000,1084.09998,1068.19995,1079.40002
SPFB.GOLD,D,20100210,000000,1080.00000,1084.30005,1064.30005,1075.00000
SPFB.GOLD,D,20100211,000000,1078.30005,1097.69995,1075.09998,1094.50000
SPFB.GOLD,D,20100212,000000,1093.19995,1094.00000,1078.19995,1094.00000
SPFB.GOLD,D,20100215,000000,1092.80005,1103.30005,1092.80005,1101.09998
SPFB.GOLD,D,20100216,000000,1101.09998,1122.00000,1101.09998,1121.30005
SPFB.GOLD,D,20100217,000000,1121.09998,1128.00000,1112.00000,1116.09998
SPFB.GOLD,D,20100218,000000,1110.50000,1127.80005,1098.50000,1127.09998
SPFB.GOLD,D,20100219,000000,1127.09998,1127.40002,1100.00000,1120.19995
SPFB.GOLD,D,20100224,000000,1120.09998,1120.09998,1091.00000,1097.69995
SPFB.GOLD,D,20100225,000000,1094.00000,1109.19995,1085.00000,1107.00000
SPFB.GOLD,D,20100226,000000,1108.90002,1123.00000,1108.09998,1118.50000
SPFB.GOLD,D,20100227,000000,1115.19995,1119.80005,1115.09998,1118.00000
SPFB.GOLD,D,20100301,000000,1118.50000,1124.40002,1112.80005,1117.30005
SPFB.GOLD,D,20100302,000000,1117.09998,1141.09998,1115.90002,1135.69995
SPFB.GOLD,D,20100303,000000,1136.80005,1149.00000,1135.90002,1141.00000
SPFB.GOLD,D,20100304,000000,1140.50000,1143.80005,1128.00000,1135.00000
SPFB.GOLD,D,20100305,000000,1136.00000,1142.69995,1129.00000,1133.80005
SPFB.GOLD,D,20100309,000000,1132.30005,1132.30005,1112.19995,1122.19995
SPFB.GOLD,D,20100310,000000,1127.09998,1139.59998,1109.90002,1112.00000
SPFB.GOLD,D,20100311,000000,1113.00000,1118.19995,1106.50000,1117.50000
SPFB.GOLD,D,20100312,000000,1118.80005,1149.00000,1105.00000,1110.00000
SPFB.GOLD,D,20100315,000000,1111.50000,1113.80005,1102.59998,1110.00000
SPFB.GOLD,D,20100316,000000,1110.40002,1130.50000,1110.40002,1129.00000
SPFB.GOLD,D,20100317,000000,1131.90002,1134.40002,1120.40002,1126.40002
SPFB.GOLD,D,20100318,000000,1122.50000,1131.59998,1120.19995,1128.80005
SPFB.GOLD,D,20100319,000000,1126.00000,1128.30005,1105.19995,1109.09998
SPFB.GOLD,D,20100322,000000,1108.00000,1111.19995,1095.40002,1104.59998
SPFB.GOLD,D,20100323,000000,1105.50000,1110.50000,1098.30005,1109.69995
SPFB.GOLD,D,20100324,000000,1105.00000,1105.00000,1088.19995,1089.69995
SPFB.GOLD,D,20100325,000000,1089.90002,1098.30005,1089.90002,1093.00000
SPFB.GOLD,D,20100326,000000,1097.30005,1112.00000,1093.09998,1109.80005
SPFB.GOLD,D,20100329,000000,1110.80005,1116.69995,1108.80005,1110.50000
SPFB.GOLD,D,20100330,000000,1112.00000,1116.50000,1102.90002,1105.69995
SPFB.GOLD,D,20100331,000000,1107.69995,1120.00000,1107.69995,1113.69995
SPFB.GOLD,D,20100401,000000,1113.80005,1128.90002,1112.50000,1126.19995
SPFB.GOLD,D,20100402,000000,1123.80005,1128.00000,1118.30005,1119.00000
SPFB.GOLD,D,20100405,000000,1123.90002,1134.40002,1123.50000,1131.30005
SPFB.GOLD,D,20100406,000000,1129.00000,1140.00000,1124.59998,1136.59998
SPFB.GOLD,D,20100407,000000,1136.80005,1156.30005,1135.30005,1152.90002
SPFB.GOLD,D,20100408,000000,1152.50000,1156.80005,1147.00000,1153.09998
SPFB.GOLD,D,20100409,000000,1156.00000,1166.80005,1154.90002,1164.59998
SPFB.GOLD,D,20100412,000000,1164.59998,1170.59998,1157.40002,1157.40002
SPFB.GOLD,D,20100413,000000,1156.40002,1160.80005,1147.40002,1155.19995
SPFB.GOLD,D,20100414,000000,1155.19995,1164.50000,1155.19995,1157.69995
SPFB.GOLD,D,20100415,000000,1159.00000,1164.90002,1153.40002,1162.09998
SPFB.GOLD,D,20100416,000000,1161.09998,1161.09998,1133.30005,1140.19995
SPFB.GOLD,D,20100419,000000,1136.19995,1140.40002,1127.09998,1139.19995
SPFB.GOLD,D,20100420,000000,1137.09998,1148.40002,1137.09998,1140.69995
SPFB.GOLD,D,20100421,000000,1144.50000,1155.00000,1139.19995,1149.00000
SPFB.GOLD,D,20100422,000000,1148.59998,1151.09998,1133.59998,1143.09998
SPFB.GOLD,D,20100423,000000,1140.50000,1158.90002,1136.50000,1157.50000
SPFB.GOLD,D,20100426,000000,1157.00000,1161.50000,1151.19995,1154.50000
SPFB.GOLD,D,20100427,000000,1155.50000,1174.00000,1147.19995,1171.40002
SPFB.GOLD,D,20100428,000000,1169.30005,1175.30005,1162.00000,1168.30005
SPFB.GOLD,D,20100429,000000,1168.00000,1172.59998,1163.50000,1168.59998
SPFB.GOLD,D,20100430,000000,1169.40002,1184.00000,1169.40002,1181.00000
SPFB.GOLD,D,20100504,000000,1181.00000,1194.30005,1169.40002,1174.30005
SPFB.GOLD,D,20100505,000000,1173.80005,1178.40002,1158.69995,1176.90002
SPFB.GOLD,D,20100506,000000,1176.69995,1210.90002,1173.80005,1202.50000
SPFB.GOLD,D,20100507,000000,1202.50000,1215.00000,1193.00000,1209.50000
SPFB.GOLD,D,20100511,000000,1206.00000,1238.90002,1205.40002,1238.90002
SPFB.GOLD,D,20100512,000000,1237.00000,1248.90002,1228.90002,1239.00000
SPFB.GOLD,D,20100513,000000,1238.69995,1243.90002,1228.59998,1234.19995
SPFB.GOLD,D,20100514,000000,1235.80005,1250.50000,1211.00000,1234.00000
SPFB.GOLD,D,20100517,000000,1235.00000,1242.00000,1221.30005,1222.00000
SPFB.GOLD,D,20100518,000000,1225.00000,1231.90002,1207.50000,1223.00000
SPFB.GOLD,D,20100519,000000,1220.30005,1222.19995,1188.90002,1196.80005
SPFB.GOLD,D,20100520,000000,1194.00000,1195.80005,1176.19995,1183.30005
SPFB.GOLD,D,20100521,000000,1181.50000,1189.00000,1170.80005,1177.59998
SPFB.GOLD,D,20100524,000000,1178.40002,1198.00000,1178.40002,1196.50000
SPFB.GOLD,D,20100525,000000,1196.00000,1200.80005,1186.90002,1199.90002
SPFB.GOLD,D,20100526,000000,1200.00000,1216.00000,1200.00000,1211.30005
SPFB.GOLD,D,20100527,000000,1214.09998,1217.40002,1206.30005,1211.59998
SPFB.GOLD,D,20100528,000000,1212.50000,1216.59998,1201.09998,1214.80005
SPFB.GOLD,D,20100531,000000,1213.19995,1219.00000,1211.69995,1218.50000
SPFB.GOLD,D,20100601,000000,1219.00000,1230.19995,1218.50000,1226.30005
SPFB.GOLD,D,20100602,000000,1225.59998,1225.90002,1214.50000,1223.00000
SPFB.GOLD,D,20100603,000000,1223.69995,1225.19995,1200.90002,1208.00000
SPFB.GOLD,D,20100604,000000,1206.80005,1221.40002,1197.19995,1215.09998
SPFB.GOLD,D,20100607,000000,1217.69995,1244.59998,1210.19995,1242.90002
SPFB.GOLD,D,20100608,000000,1239.00000,1253.00000,1233.30005,1236.50000
SPFB.GOLD,D,20100609,000000,1237.59998,1239.00000,1225.00000,1233.00000
SPFB.GOLD,D,20100610,000000,1237.19995,1237.19995,1220.00000,1220.19995
SPFB.GOLD,D,20100611,000000,1224.59998,1235.80005,1223.00000,1231.00000
SPFB.GOLD,D,20100615,000000,1229.09998,1239.59998,1225.50000,1238.50000
SPFB.GOLD,D,20100616,000000,1239.50000,1242.00000,1231.59998,1236.00000
SPFB.GOLD,D,20100617,000000,1238.09998,1255.00000,1235.90002,1249.00000
SPFB.GOLD,D,20100618,000000,1249.19995,1268.00000,1247.09998,1261.69995
SPFB.GOLD,D,20100621,000000,1260.90002,1270.00000,1235.50000,1238.80005
SPFB.GOLD,D,20100622,000000,1240.50000,1248.09998,1237.00000,1244.40002
SPFB.GOLD,D,20100623,000000,1243.59998,1250.40002,1228.69995,1239.09998
SPFB.GOLD,D,20100624,000000,1240.00000,1253.00000,1232.19995,1245.30005
SPFB.GOLD,D,20100625,000000,1245.30005,1261.59998,1245.30005,1256.80005
SPFB.GOLD,D,20100628,000000,1258.90002,1266.19995,1239.50000,1243.00000
SPFB.GOLD,D,20100629,000000,1242.30005,1248.80005,1231.90002,1243.19995
SPFB.GOLD,D,20100630,000000,1244.30005,1251.19995,1238.00000,1245.90002
SPFB.GOLD,D,20100701,000000,1247.80005,1248.90002,1203.00000,1204.00000
SPFB.GOLD,D,20100702,000000,1207.90002,1217.00000,1204.50000,1213.59998
SPFB.GOLD,D,20100705,000000,1216.00000,1217.40002,1206.90002,1211.90002
SPFB.GOLD,D,20100706,000000,1209.50000,1216.80005,1186.00000,1193.59998
SPFB.GOLD,D,20100707,000000,1191.69995,1205.80005,1187.09998,1205.50000
SPFB.GOLD,D,20100708,000000,1205.90002,1209.40002,1189.40002,1200.00000
SPFB.GOLD,D,20100709,000000,1200.59998,1215.09998,1195.09998,1210.00000
SPFB.GOLD,D,20100712,000000,1210.09998,1212.09998,1200.00000,1203.69995
SPFB.GOLD,D,20100713,000000,1203.09998,1219.80005,1198.90002,1213.00000
SPFB.GOLD,D,20100714,000000,1213.80005,1242.00000,1204.50000,1209.69995
SPFB.GOLD,D,20100715,000000,1212.80005,1218.00000,1205.00000,1210.30005
SPFB.GOLD,D,20100716,000000,1208.09998,1210.40002,1188.69995,1194.09998
SPFB.GOLD,D,20100719,000000,1194.69995,1195.19995,1179.40002,1185.30005
SPFB.GOLD,D,20100720,000000,1185.90002,1195.00000,1177.50000,1193.40002
SPFB.GOLD,D,20100721,000000,1192.00000,1200.19995,1185.40002,1187.80005
SPFB.GOLD,D,20100722,000000,1185.00000,1201.40002,1183.50000,1195.80005
SPFB.GOLD,D,20100723,000000,1196.80005,1205.00000,1187.00000,1189.40002
SPFB.GOLD,D,20100726,000000,1191.00000,1197.09998,1181.19995,1184.09998
SPFB.GOLD,D,20100727,000000,1186.80005,1189.50000,1162.40002,1165.90002
SPFB.GOLD,D,20100728,000000,1165.09998,1169.40002,1160.09998,1167.09998
SPFB.GOLD,D,20100729,000000,1168.00000,1173.30005,1162.80005,1170.50000
SPFB.GOLD,D,20100730,000000,1172.00000,1185.50000,1170.00000,1182.69995
SPFB.GOLD,D,20100802,000000,1182.69995,1193.00000,1177.80005,1185.09998
SPFB.GOLD,D,20100803,000000,1185.90002,1192.59998,1182.59998,1187.50000
SPFB.GOLD,D,20100804,000000,1190.00000,1204.80005,1190.00000,1197.00000
SPFB.GOLD,D,20100805,000000,1196.00000,1202.09998,1185.69995,1198.00000
SPFB.GOLD,D,20100806,000000,1199.40002,1212.80005,1196.00000,1208.50000
SPFB.GOLD,D,20100809,000000,1209.00000,1212.69995,1202.19995,1203.00000
SPFB.GOLD,D,20100810,000000,1202.80005,1209.00000,1193.69995,1206.90002
SPFB.GOLD,D,20100811,000000,1205.00000,1211.00000,1195.00000,1201.09998
SPFB.GOLD,D,20100812,000000,1202.69995,1219.30005,1202.00000,1217.30005
SPFB.GOLD,D,20100813,000000,1219.80005,1221.59998,1215.00000,1218.00000
SPFB.GOLD,D,20100816,000000,1219.00000,1230.00000,1219.00000,1227.90002
SPFB.GOLD,D,20100817,000000,1226.50000,1234.00000,1225.19995,1227.50000
SPFB.GOLD,D,20100818,000000,1227.50000,1232.90002,1218.09998,1230.30005
SPFB.GOLD,D,20100819,000000,1231.00000,1237.90002,1228.50000,1231.50000
SPFB.GOLD,D,20100820,000000,1233.00000,1234.50000,1222.19995,1228.00000
SPFB.GOLD,D,20100823,000000,1229.59998,1232.09998,1221.59998,1226.50000
SPFB.GOLD,D,20100824,000000,1225.00000,1236.09998,1211.09998,1230.00000
SPFB.GOLD,D,20100825,000000,1231.19995,1241.19995,1230.59998,1240.69995
SPFB.GOLD,D,20100826,000000,1240.90002,1244.00000,1235.19995,1238.50000
SPFB.GOLD,D,20100827,000000,1237.50000,1243.00000,1232.50000,1236.30005
SPFB.GOLD,D,20100830,000000,1236.30005,1238.69995,1234.00000,1237.19995
SPFB.GOLD,D,20100831,000000,1237.19995,1249.00000,1232.19995,1246.19995
SPFB.GOLD,D,20100901,000000,1248.69995,1255.40002,1243.59998,1247.09998
SPFB.GOLD,D,20100902,000000,1247.80005,1254.59998,1246.90002,1253.90002
SPFB.GOLD,D,20100903,000000,1252.59998,1256.09998,1239.69995,1247.09998
SPFB.GOLD,D,20100906,000000,1250.90002,1252.30005,1248.90002,1251.00000
SPFB.GOLD,D,20100907,000000,1251.00000,1260.30005,1245.30005,1257.19995
SPFB.GOLD,D,20100908,000000,1257.59998,1263.40002,1253.69995,1256.90002
SPFB.GOLD,D,20100909,000000,1256.90002,1259.59998,1244.00000,1246.70000
SPFB.GOLD,D,20100910,000000,1253.40002,1255.40002,1241.69995,1251.50000
SPFB.GOLD,D,20100913,000000,1251.40002,1255.30005,1246.80005,1250.00000
SPFB.GOLD,D,20100914,000000,1253.00000,1278.30005,1253.00000,1273.30005
SPFB.GOLD,D,20100915,000000,1273.09998,1277.00000,1266.69995,1273.30005
SPFB.GOLD,D,20100916,000000,1272.80005,1284.40002,1270.69995,1282.00000
SPFB.GOLD,D,20100917,000000,1282.00000,1288.09998,1277.80005,1280.80005
SPFB.GOLD,D,20100920,000000,1283.00000,1289.90002,1282.09998,1284.59998
SPFB.GOLD,D,20100921,000000,1283.69995,1295.00000,1275.50000,1293.09998
SPFB.GOLD,D,20100922,000000,1293.50000,1299.90002,1290.40002,1296.00000
SPFB.GOLD,D,20100923,000000,1295.30005,1299.00000,1290.69995,1294.50000
SPFB.GOLD,D,20100924,000000,1295.09998,1303.19995,1294.90002,1298.90002
SPFB.GOLD,D,20100927,000000,1300.90002,1303.30005,1297.00000,1299.30005
SPFB.GOLD,D,20100928,000000,1299.09998,1313.00000,1283.00000,1311.19995
SPFB.GOLD,D,20100929,000000,1312.00000,1314.59998,1307.69995,1310.80005
SPFB.GOLD,D,20100930,000000,1310.00000,1318.80005,1299.50000,1311.00000
SPFB.GOLD,D,20101001,000000,1313.59998,1323.90002,1310.40002,1321.00000
SPFB.GOLD,D,20101004,000000,1321.00000,1325.00000,1315.19995,1317.00000
SPFB.GOLD,D,20101005,000000,1319.00000,1345.09998,1319.00000,1343.50000
SPFB.GOLD,D,20101006,000000,1344.30005,1353.50000,1344.30005,1351.00000
SPFB.GOLD,D,20101007,000000,1352.50000,1367.00000,1329.50000,1339.00000
SPFB.GOLD,D,20101008,000000,1337.50000,1352.80005,1328.69995,1348.80005
SPFB.GOLD,D,20101011,000000,1349.00000,1358.00000,1344.40002,1356.00000
SPFB.GOLD,D,20101012,000000,1354.30005,1357.00000,1343.80005,1356.00000
SPFB.GOLD,D,20101013,000000,1357.00000,1376.80005,1357.00000,1375.09998
SPFB.GOLD,D,20101014,000000,1375.50000,1400.00000,1374.90002,1384.10000
SPFB.GOLD,D,20101015,000000,1384.10000,1389.00000,1365.80000,1370.40002
SPFB.GOLD,D,20101018,000000,1371.00000,1375.50000,1356.40002,1375.19995
SPFB.GOLD,D,20101019,000000,1373.00000,1374.40002,1332.40002,1335.00000
SPFB.GOLD,D,20101020,000000,1337.90002,1350.59998,1336.50000,1347.00000
SPFB.GOLD,D,20101021,000000,1346.50000,1351.50000,1321.50000,1327.19995
SPFB.GOLD,D,20101022,000000,1327.59998,1332.00000,1318.50000,1331.40002
SPFB.GOLD,D,20101025,000000,1331.50000,1352.19995,1331.50000,1340.40002
SPFB.GOLD,D,20101026,000000,1342.59998,1344.90002,1330.50000,1341.90002
SPFB.GOLD,D,20101027,000000,1337.00000,1338.00000,1321.90002,1329.80005
SPFB.GOLD,D,20101028,000000,1329.90002,1348.19995,1325.59998,1346.80005
SPFB.GOLD,D,20101029,000000,1343.50000,1361.80005,1338.00000,1360.69995
SPFB.GOLD,D,20101101,000000,1361.19995,1367.69995,1351.80005,1353.00000
SPFB.GOLD,D,20101102,000000,1354.59998,1362.50000,1353.09998,1359.80005
SPFB.GOLD,D,20101103,000000,1359.80005,1367.00000,1328.80005,1348.59998
SPFB.GOLD,D,20101108,000000,1350.80005,1412.50000,1350.80005,1409.59998
SPFB.GOLD,D,20101109,000000,1410.00000,1426.80005,1386.50000,1387.09998
SPFB.GOLD,D,20101110,000000,1393.00000,1412.40002,1386.19995,1406.69995
SPFB.GOLD,D,20101111,000000,1406.90002,1420.00000,1399.69995,1410.19995
SPFB.GOLD,D,20101112,000000,1408.50000,1408.50000,1362.59998,1371.00000
SPFB.GOLD,D,20101113,000000,1369.00000,1374.90002,1368.00000,1374.90002
SPFB.GOLD,D,20101115,000000,1372.30005,1378.69995,1361.00000,1363.09998
SPFB.GOLD,D,20101116,000000,1363.50000,1367.59998,1333.00000,1344.00000
SPFB.GOLD,D,20101117,000000,1341.00000,1347.90002,1334.19995,1338.69995
SPFB.GOLD,D,20101118,000000,1341.90002,1362.90002,1341.90002,1356.40002
SPFB.GOLD,D,20101119,000000,1359.40002,1364.80005,1344.69995,1357.90002
SPFB.GOLD,D,20101122,000000,1358.30005,1374.90002,1351.40002,1370.00000
SPFB.GOLD,D,20101123,000000,1368.00000,1384.09998,1358.69995,1377.90002
SPFB.GOLD,D,20101124,000000,1379.69995,1383.09998,1371.30005,1376.00000
SPFB.GOLD,D,20101125,000000,1374.59998,1378.00000,1372.40002,1376.00000
SPFB.GOLD,D,20101126,000000,1375.00000,1375.00000,1352.50000,1362.00000
SPFB.GOLD,D,20101129,000000,1363.40002,1371.50000,1357.00000,1369.90002
SPFB.GOLD,D,20101130,000000,1369.69995,1392.00000,1367.50000,1388.09998
SPFB.GOLD,D,20101201,000000,1388.80005,1398.50000,1383.90002,1391.50000
SPFB.GOLD,D,20101202,000000,1392.00000,1400.50000,1386.00000,1386.80005
SPFB.GOLD,D,20101203,000000,1389.00000,1409.90002,1387.30005,1409.00000
SPFB.GOLD,D,20101206,000000,1409.00000,1425.00000,1409.00000,1421.00000
SPFB.GOLD,D,20101207,000000,1421.00000,1432.00000,1400.50000,1402.80005
SPFB.GOLD,D,20101208,000000,1401.30005,1401.30005,1372.50000,1384.60000
SPFB.GOLD,D,20101209,000000,1392.00000,1400.30005,1380.90000,1386.10000
SPFB.GOLD,D,20101210,000000,1397.69995,1398.50000,1378.59998,1393.30005
SPFB.GOLD,D,20101213,000000,1394.69995,1405.40002,1394.09998,1400.00000
SPFB.GOLD,D,20101214,000000,1405.50000,1414.40002,1397.50000,1400.59998
SPFB.GOLD,D,20101215,000000,1399.19995,1399.30005,1384.50000,1387.00000
SPFB.GOLD,D,20101216,000000,1387.80005,1390.69995,1366.09998,1375.00000
SPFB.GOLD,D,20101217,000000,1375.50000,1384.00000,1369.59998,1384.00000
SPFB.GOLD,D,20101220,000000,1384.00000,1393.00000,1379.09998,1387.80005
SPFB.GOLD,D,20101221,000000,1389.50000,1395.00000,1384.00000,1390.30005
SPFB.GOLD,D,20101222,000000,1391.50000,1393.80005,1385.09998,1386.59998
SPFB.GOLD,D,20101223,000000,1387.69995,1389.69995,1374.90002,1381.19995
SPFB.GOLD,D,20101224,000000,1383.30005,1386.59998,1381.00000,1386.59998
SPFB.GOLD,D,20101227,000000,1387.50000,1389.50000,1380.80005,1387.40002
SPFB.GOLD,D,20101228,000000,1388.00000,1410.00000,1388.00000,1410.00000
SPFB.GOLD,D,20101229,000000,1410.00000,1417.40002,1404.00000,1414.00000
SPFB.GOLD,D,20101230,000000,1415.00000,1418.00000,1405.80000,1407.70000
SPFB.GOLD,D,20110111,000000,1407.00000,1407.00000,1375.59998,1388.80000
SPFB.GOLD,D,20110112,000000,1389.00000,1392.00000,1379.90000,1390.30000
SPFB.GOLD,D,20110113,000000,1390.10000,1395.90000,1373.00000,1375.50000
SPFB.GOLD,D,20110114,000000,1377.00000,1379.30000,1357.10000,1362.80000
SPFB.GOLD,D,20110117,000000,1363.20000,1365.40000,1359.20000,1361.30000
SPFB.GOLD,D,20110118,000000,1362.30000,1378.70000,1362.30000,1368.80000
SPFB.GOLD,D,20110119,000000,1369.60000,1381.30000,1369.00000,1371.00000
SPFB.GOLD,D,20110120,000000,1370.60000,1370.60000,1331.00000,1351.10000
SPFB.GOLD,D,20110121,000000,1351.10000,1353.00000,1339.40000,1344.30000
SPFB.GOLD,D,20110124,000000,1346.50000,1354.20000,1336.00000,1338.50000
SPFB.GOLD,D,20110125,000000,1336.00000,1336.90000,1324.50000,1335.00000
SPFB.GOLD,D,20110126,000000,1335.40000,1345.80000,1327.20000,1345.00000
SPFB.GOLD,D,20110127,000000,1346.00000,1347.80000,1313.10000,1315.00000
SPFB.GOLD,D,20110128,000000,1316.00000,1349.70000,1313.00000,1345.00000
SPFB.GOLD,D,20110131,000000,1343.00000,1343.00000,1325.30000,1333.30000
SPFB.GOLD,D,20110201,000000,1334.00000,1345.80005,1327.70000,1343.00000
SPFB.GOLD,D,20110202,000000,1342.00000,1342.00000,1329.00000,1339.00000
SPFB.GOLD,D,20110203,000000,1339.00000,1357.50000,1327.60000,1355.10000
SPFB.GOLD,D,20110204,000000,1354.00000,1361.50000,1347.90002,1351.30005
SPFB.GOLD,D,20110207,000000,1349.00000,1355.40002,1347.09998,1352.50000
SPFB.GOLD,D,20110208,000000,1354.00000,1370.00000,1350.19995,1366.09998
SPFB.GOLD,D,20110209,000000,1366.09998,1369.00000,1360.19995,1363.59998
SPFB.GOLD,D,20110210,000000,1363.50000,1368.80005,1353.59998,1363.00000
SPFB.GOLD,D,20110211,000000,1364.00000,1371.00000,1356.00000,1358.00000
SPFB.GOLD,D,20110214,000000,1359.00000,1369.00000,1358.40002,1364.30000
SPFB.GOLD,D,20110215,000000,1365.90000,1379.00000,1365.70000,1375.90000
SPFB.GOLD,D,20110216,000000,1377.00000,1384.70000,1369.90000,1376.20000
SPFB.GOLD,D,20110217,000000,1378.00000,1389.10000,1378.00000,1387.00000
SPFB.GOLD,D,20110218,000000,1387.80000,1394.90000,1384.80000,1389.20000
SPFB.GOLD,D,20110221,000000,1392.00000,1411.10000,1392.00000,1409.90000
SPFB.GOLD,D,20110222,000000,1409.00000,1409.70000,1396.50000,1401.20000
SPFB.GOLD,D,20110224,000000,1404.40000,1422.00000,1392.00000,1397.10000
SPFB.GOLD,D,20110225,000000,1400.90000,1415.00000,1400.90000,1413.20000
SPFB.GOLD,D,20110228,000000,1414.80000,1419.80000,1407.70000,1411.50000
SPFB.GOLD,D,20110301,000000,1412.80000,1435.00000,1412.80000,1433.90000
SPFB.GOLD,D,20110302,000000,1433.50000,1441.90000,1429.80000,1434.80000
SPFB.GOLD,D,20110303,000000,1432.50000,1434.80000,1410.59998,1417.30005
SPFB.GOLD,D,20110304,000000,1417.30005,1433.50000,1415.80005,1430.00000
SPFB.GOLD,D,20110305,000000,1430.00000,1437.30000,1428.59998,1437.30000
SPFB.GOLD,D,20110309,000000,1433.60000,1439.70000,1425.80000,1431.20000
SPFB.GOLD,D,20110310,000000,1437.19995,1437.90002,1409.90002,1417.50000
SPFB.GOLD,D,20110311,000000,1420.19995,1431.50000,1412.00000,1427.00000
SPFB.GOLD,D,20110314,000000,1429.00000,1436.30000,1425.80000,1428.50000
SPFB.GOLD,D,20110315,000000,1426.10000,1426.10000,1385.80000,1398.09998
SPFB.GOLD,D,20110316,000000,1402.69995,1410.69995,1396.20000,1402.70000
SPFB.GOLD,D,20110317,000000,1400.00000,1409.50000,1391.50000,1407.40000
SPFB.GOLD,D,20110318,000000,1409.90000,1428.30000,1409.90000,1424.50000
SPFB.GOLD,D,20110321,000000,1425.50000,1439.20000,1420.70000,1431.70000
SPFB.GOLD,D,20110322,000000,1431.50000,1436.50000,1423.80000,1432.00000
SPFB.GOLD,D,20110323,000000,1433.00000,1445.50000,1431.40000,1443.00000
SPFB.GOLD,D,20110324,000000,1441.90000,1452.80000,1428.00000,1433.50000
SPFB.GOLD,D,20110325,000000,1435.00000,1442.40000,1426.00000,1434.80000
SPFB.GOLD,D,20110328,000000,1431.70000,1431.70000,1415.00000,1423.70000
SPFB.GOLD,D,20110329,000000,1424.50000,1428.80000,1416.00000,1423.00000
SPFB.GOLD,D,20110330,000000,1423.00000,1434.60000,1415.90000,1426.20000
SPFB.GOLD,D,20110331,000000,1427.00000,1443.00000,1426.20000,1441.00000
SPFB.GOLD,D,20110401,000000,1440.00000,1440.00000,1416.50000,1430.70000
SPFB.GOLD,D,20110404,000000,1432.00000,1442.59998,1432.00000,1437.80000
SPFB.GOLD,D,20110405,000000,1438.00000,1459.90000,1433.80000,1459.30000
SPFB.GOLD,D,20110406,000000,1458.30000,1466.20000,1456.70000,1464.50000
SPFB.GOLD,D,20110407,000000,1462.00000,1468.80000,1456.70000,1463.60000
SPFB.GOLD,D,20110408,000000,1463.90000,1481.70000,1463.90000,1478.00000
SPFB.GOLD,D,20110411,000000,1472.10000,1478.80000,1462.70000,1466.20000
SPFB.GOLD,D,20110412,000000,1463.00000,1470.70000,1447.30000,1456.00000
SPFB.GOLD,D,20110413,000000,1456.90000,1465.60000,1454.80000,1460.60000
SPFB.GOLD,D,20110414,000000,1462.50000,1477.90000,1455.90000,1477.50000
